timestamp,close,buy_signal,sell_signal,signal_strength,market_regime
2025-03-01 14:00:00+00:00,3.157,False,False,0.7683911975488491,neutral
2025-03-01 14:15:00+00:00,3.159,False,False,0.8128680293849679,neutral
2025-03-01 14:30:00+00:00,3.163,False,False,0.8061890590636918,neutral
2025-03-01 14:45:00+00:00,3.156,False,False,0.8008049173580696,neutral
2025-03-01 15:00:00+00:00,3.163,False,False,0.7789522536091087,neutral
2025-03-01 15:15:00+00:00,3.163,False,False,0.772496313173666,neutral
2025-03-01 15:30:00+00:00,3.163,False,False,0.8167973734850076,neutral
2025-03-01 15:45:00+00:00,3.174,False,False,0.7944112940135706,neutral
2025-03-01 16:00:00+00:00,3.185,False,False,0.8043167934895461,sideways_low_vol
2025-03-01 16:15:00+00:00,3.176,False,False,0.7991532207020591,sideways_low_vol
2025-03-01 16:30:00+00:00,3.173,False,False,0.7915393571169538,sideways_low_vol
2025-03-01 16:45:00+00:00,3.187,False,False,0.7696142534300876,sideways_low_vol
2025-03-01 17:00:00+00:00,3.163,False,False,0.7567631211783166,neutral
2025-03-01 17:15:00+00:00,3.168,False,False,0.7945711735977588,neutral
2025-03-01 17:30:00+00:00,3.175,False,False,0.7995487239600456,neutral
2025-03-01 17:45:00+00:00,3.17,False,False,0.8043547892651801,neutral
2025-03-01 18:00:00+00:00,3.171,False,False,0.7651902940494,sideways_low_vol
2025-03-01 18:15:00+00:00,3.178,False,False,0.7995487239600456,sideways_low_vol
2025-03-01 18:30:00+00:00,3.186,False,False,0.800660023845984,sideways_low_vol
2025-03-01 18:45:00+00:00,3.179,False,False,0.7995487239600456,sideways_low_vol
2025-03-01 19:00:00+00:00,3.191,False,False,0.7833172610353549,sideways_low_vol
2025-03-01 19:15:00+00:00,3.195,False,False,0.8136355954258063,sideways_low_vol
2025-03-01 19:30:00+00:00,3.2,False,False,0.7991532207020591,sideways_low_vol
2025-03-01 19:45:00+00:00,3.202,False,False,0.8309607715912188,sideways_low_vol
2025-03-01 20:00:00+00:00,3.194,False,False,0.8057116497837793,sideways_low_vol
2025-03-01 20:15:00+00:00,3.204,False,False,0.8009294276281207,sideways_low_vol
2025-03-01 20:30:00+00:00,3.201,False,False,0.8257712164872668,neutral
2025-03-01 20:45:00+00:00,3.205,False,False,0.8324589308912358,sideways_low_vol
2025-03-01 21:00:00+00:00,3.206,False,False,0.8030798929227387,sideways_low_vol
2025-03-01 21:15:00+00:00,3.227,False,False,0.7535690181513939,neutral
2025-03-01 21:30:00+00:00,3.235,False,False,0.7836375210136464,neutral
2025-03-01 21:45:00+00:00,3.278,False,False,0.7161928210453412,uptrend
2025-03-01 22:00:00+00:00,3.286,False,False,0.7564610271843697,uptrend
2025-03-01 22:15:00+00:00,3.261,False,True,0.7511744170571486,neutral
2025-03-01 22:30:00+00:00,3.262,False,False,0.7848727061484229,neutral
2025-03-01 22:45:00+00:00,3.245,False,False,0.7871444791938731,neutral
2025-03-01 23:00:00+00:00,3.232,False,False,0.7728168351294189,sideways_high_vol
2025-03-01 23:15:00+00:00,3.234,False,False,0.7995487239600456,sideways_high_vol
2025-03-01 23:30:00+00:00,3.235,False,False,0.7990220516431281,sideways_high_vol
2025-03-01 23:45:00+00:00,3.243,False,False,0.8177475571958326,sideways_high_vol
2025-03-02 00:00:00+00:00,3.23,False,False,0.8098546817608201,sideways_high_vol
2025-03-02 00:15:00+00:00,3.221,False,False,0.7559490898424068,sideways_high_vol
2025-03-02 00:30:00+00:00,3.239,False,False,0.7651819603698506,sideways_high_vol
2025-03-02 00:45:00+00:00,3.231,False,False,0.805621889704236,sideways_high_vol
2025-03-02 01:00:00+00:00,3.247,False,False,0.8077433534809308,sideways_high_vol
2025-03-02 01:15:00+00:00,3.233,False,False,0.7990773164968241,sideways_high_vol
2025-03-02 01:30:00+00:00,3.219,False,False,0.8078992589977549,high_volatility
2025-03-02 01:45:00+00:00,3.233,False,False,0.7822357858302924,high_volatility
2025-03-02 02:00:00+00:00,3.247,False,False,0.7559490898424068,high_volatility
2025-03-02 02:15:00+00:00,3.241,False,False,0.7998443248638705,high_volatility
2025-03-02 02:30:00+00:00,3.242,False,True,0.8102514225364958,sideways_high_vol
2025-03-02 02:45:00+00:00,3.25,False,False,0.8065827445390765,neutral
2025-03-02 03:00:00+00:00,3.264,False,False,0.7872827533597404,neutral
2025-03-02 03:15:00+00:00,3.252,False,False,0.8126046766981667,neutral
2025-03-02 03:30:00+00:00,3.263,False,False,0.8105075160185111,neutral
2025-03-02 03:45:00+00:00,3.257,False,False,0.8050074668019604,neutral
2025-03-02 04:00:00+00:00,3.257,False,False,0.8329881040870883,neutral
2025-03-02 04:15:00+00:00,3.261,False,False,0.8100644424198209,neutral
2025-03-02 04:30:00+00:00,3.266,False,False,0.8162645618764017,neutral
2025-03-02 04:45:00+00:00,3.257,False,False,0.8096820437919292,neutral
2025-03-02 05:00:00+00:00,3.264,False,False,0.8105075160185111,neutral
2025-03-02 05:15:00+00:00,3.261,False,False,0.841358579405922,neutral
2025-03-02 05:30:00+00:00,3.258,False,False,0.8064037084362816,neutral
2025-03-02 05:45:00+00:00,3.254,False,False,0.8329881040870883,neutral
2025-03-02 06:00:00+00:00,3.243,False,False,0.8062271377599446,sideways_low_vol
2025-03-02 06:15:00+00:00,3.251,False,False,0.7760649199523897,sideways_low_vol
2025-03-02 06:30:00+00:00,3.25,False,False,0.826779501566512,sideways_low_vol
2025-03-02 06:45:00+00:00,3.238,False,False,0.7873085802846267,sideways_low_vol
2025-03-02 07:00:00+00:00,3.23,False,False,0.8216992004828112,sideways_low_vol
2025-03-02 07:15:00+00:00,3.233,False,False,0.8378328414681191,sideways_low_vol
2025-03-02 07:30:00+00:00,3.23,False,False,0.824648808774987,sideways_low_vol
2025-03-02 07:45:00+00:00,3.227,False,False,0.831264735852433,sideways_low_vol
2025-03-02 08:00:00+00:00,3.214,False,False,0.7886210559207258,neutral
2025-03-02 08:15:00+00:00,3.219,False,False,0.8142144067071078,sideways_low_vol
2025-03-02 08:30:00+00:00,3.225,False,False,0.8372533879791433,sideways_low_vol
2025-03-02 08:45:00+00:00,3.223,False,False,0.8255426176108012,sideways_low_vol
2025-03-02 09:00:00+00:00,3.237,False,False,0.8206320439410395,sideways_low_vol
2025-03-02 09:15:00+00:00,3.236,False,False,0.8093826138770484,sideways_low_vol
2025-03-02 09:30:00+00:00,3.255,False,False,0.776330789740296,sideways_low_vol
2025-03-02 09:45:00+00:00,3.245,False,False,0.7972725436784809,sideways_low_vol
2025-03-02 10:00:00+00:00,3.244,False,False,0.8308408209880016,sideways_low_vol
2025-03-02 10:15:00+00:00,3.239,False,False,0.8064037084362816,sideways_low_vol
2025-03-02 10:30:00+00:00,3.243,False,False,0.8106195433152865,sideways_low_vol
2025-03-02 10:45:00+00:00,3.243,False,False,0.8382055282311989,sideways_low_vol
2025-03-02 11:00:00+00:00,3.24,False,False,0.8170131374044116,sideways_low_vol
2025-03-02 11:15:00+00:00,3.234,False,False,0.8114172055331148,sideways_low_vol
2025-03-02 11:30:00+00:00,3.239,False,False,0.8194270220080706,sideways_low_vol
2025-03-02 11:45:00+00:00,3.232,False,False,0.8352477187024505,sideways_low_vol
2025-03-02 12:00:00+00:00,3.213,False,False,0.7576966884342238,sideways_low_vol
2025-03-02 12:15:00+00:00,3.222,False,False,0.7971390120984361,sideways_low_vol
2025-03-02 12:30:00+00:00,3.221,False,False,0.8207439684554791,sideways_low_vol
2025-03-02 12:45:00+00:00,3.227,False,False,0.8157551244366748,sideways_low_vol
2025-03-02 13:00:00+00:00,3.23,False,False,0.8277824679657306,sideways_low_vol
2025-03-02 13:15:00+00:00,3.223,False,False,0.7958291711156766,sideways_low_vol
2025-03-02 13:30:00+00:00,3.223,False,False,0.8282981927830286,sideways_low_vol
2025-03-02 13:45:00+00:00,3.218,False,False,0.791053336345835,sideways_low_vol
2025-03-02 14:00:00+00:00,3.206,False,False,0.7898670897502509,sideways_low_vol
2025-03-02 14:15:00+00:00,3.206,False,False,0.7799113511947304,sideways_low_vol
2025-03-02 14:30:00+00:00,3.206,False,False,0.7874011185810306,sideways_low_vol
2025-03-02 14:45:00+00:00,3.2,False,False,0.8163745726926857,sideways_low_vol
2025-03-02 15:00:00+00:00,3.197,False,False,0.8177473820428609,sideways_low_vol
2025-03-02 15:15:00+00:00,3.253,False,False,0.6107021921079938,sideways_high_vol
2025-03-02 15:30:00+00:00,3.35,False,False,0.551772187416762,high_volatility
2025-03-02 15:45:00+00:00,3.301,False,False,0.5918176206267174,high_volatility
2025-03-02 16:00:00+00:00,3.333,False,False,0.6066735256795308,high_volatility
2025-03-02 16:15:00+00:00,3.378,False,False,0.6116870290829501,high_volatility
2025-03-02 16:30:00+00:00,3.538,False,False,0.6086617442216447,high_volatility
2025-03-02 16:45:00+00:00,3.509,False,False,0.6095476496327896,high_volatility
2025-03-02 17:00:00+00:00,3.505,False,False,0.6177126197201617,high_volatility
2025-03-02 17:15:00+00:00,3.535,False,False,0.6189152718376216,high_volatility
2025-03-02 17:30:00+00:00,3.582,False,False,0.6189152718376216,high_volatility
2025-03-02 17:45:00+00:00,3.555,False,False,0.6095476496327896,high_volatility
2025-03-02 18:00:00+00:00,3.525,False,False,0.6268843268037676,high_volatility
2025-03-02 18:15:00+00:00,3.537,False,False,0.672551979130543,high_volatility
2025-03-02 18:30:00+00:00,3.5,False,False,0.5750071840518651,high_volatility
2025-03-02 18:45:00+00:00,3.508,False,False,0.7072647539850228,high_volatility
2025-03-02 19:00:00+00:00,3.508,False,False,0.7443918308667872,high_volatility
2025-03-02 19:15:00+00:00,3.533,False,False,0.7098361986381441,high_volatility
2025-03-02 19:30:00+00:00,3.558,False,False,0.7222459408067814,high_volatility
2025-03-02 19:45:00+00:00,3.572,False,False,0.7230329898830199,high_volatility
2025-03-02 20:00:00+00:00,3.556,False,False,0.689008695241824,high_volatility
2025-03-02 20:15:00+00:00,3.566,False,False,0.7436363337329708,high_volatility
2025-03-02 20:30:00+00:00,3.57,False,False,0.7504685748349511,high_volatility
2025-03-02 20:45:00+00:00,3.566,False,False,0.7651470219979786,high_volatility
2025-03-02 21:00:00+00:00,3.556,False,False,0.7390757800735921,high_volatility
2025-03-02 21:15:00+00:00,3.57,False,False,0.703876186421561,high_volatility
2025-03-02 21:30:00+00:00,3.585,False,False,0.644146730212984,high_volatility
2025-03-02 21:45:00+00:00,3.586,False,False,0.7119107248511733,high_volatility
2025-03-02 22:00:00+00:00,3.575,False,False,0.7862188984873175,high_volatility
2025-03-02 22:15:00+00:00,3.57,False,False,0.836563991173811,high_volatility
2025-03-02 22:30:00+00:00,3.559,False,False,0.8207311936987223,high_volatility
2025-03-02 22:45:00+00:00,3.573,False,True,0.7595856322764993,sideways_high_vol
2025-03-02 23:00:00+00:00,3.565,False,False,0.7729265296470169,sideways_high_vol
2025-03-02 23:15:00+00:00,3.565,False,False,0.7771306425948314,neutral
2025-03-02 23:30:00+00:00,3.565,False,False,0.7954397766468511,neutral
2025-03-02 23:45:00+00:00,3.566,False,False,0.8027316762537584,neutral
2025-03-03 00:00:00+00:00,3.535,False,False,0.6657544550839165,neutral
2025-03-03 00:15:00+00:00,3.557,False,False,0.7137460741428225,neutral
2025-03-03 00:30:00+00:00,3.566,False,False,0.6719350494538086,neutral
2025-03-03 00:45:00+00:00,3.545,False,False,0.6305842540200102,neutral
2025-03-03 01:00:00+00:00,3.535,False,False,0.6379417250741313,neutral
2025-03-03 01:15:00+00:00,3.515,False,True,0.6892703197933527,neutral
2025-03-03 01:30:00+00:00,3.515,False,False,0.7298617137132346,neutral
2025-03-03 01:45:00+00:00,3.491,False,False,0.6494749292376045,neutral
2025-03-03 02:00:00+00:00,3.463,False,False,0.6708417702110894,uptrend
2025-03-03 02:15:00+00:00,3.433,True,False,0.5915717302414296,uptrend
2025-03-03 02:30:00+00:00,3.462,False,False,0.6984508313428353,uptrend
2025-03-03 02:45:00+00:00,3.481,False,False,0.7730121202876636,high_volatility
2025-03-03 03:00:00+00:00,3.455,False,False,0.7531111999601823,high_volatility
2025-03-03 03:15:00+00:00,3.445,False,False,0.7729265296470169,high_volatility
2025-03-03 03:30:00+00:00,3.434,False,False,0.7411609838336015,high_volatility
2025-03-03 03:45:00+00:00,3.457,False,False,0.7729265296470169,high_volatility
2025-03-03 04:00:00+00:00,3.454,False,False,0.8475199167975385,high_volatility
2025-03-03 04:15:00+00:00,3.463,False,False,0.7768085307006731,high_volatility
2025-03-03 04:30:00+00:00,3.471,False,False,0.8292884153697069,high_volatility
2025-03-03 04:45:00+00:00,3.469,False,False,0.8497178557592924,high_volatility
2025-03-03 05:00:00+00:00,3.471,False,False,0.8613520643195649,high_volatility
2025-03-03 05:15:00+00:00,3.466,False,False,0.8175908600657784,high_volatility
2025-03-03 05:30:00+00:00,3.482,False,False,0.7936092797169392,high_volatility
2025-03-03 05:45:00+00:00,3.475,False,False,0.8263224382816927,high_volatility
2025-03-03 06:00:00+00:00,3.45,False,False,0.7649179256436387,high_volatility
2025-03-03 06:15:00+00:00,3.434,False,False,0.8320130953730283,high_volatility
2025-03-03 06:30:00+00:00,3.387,False,False,0.6018044141706638,high_volatility
2025-03-03 06:45:00+00:00,3.353,False,False,0.5184878303281149,high_volatility
2025-03-03 07:00:00+00:00,3.333,False,False,0.5477826381396884,high_volatility
2025-03-03 07:15:00+00:00,3.347,False,False,0.7067307805975602,high_volatility
2025-03-03 07:30:00+00:00,3.358,False,False,0.76926761054503,high_volatility
2025-03-03 07:45:00+00:00,3.388,False,False,0.7559024515977832,high_volatility
2025-03-03 08:00:00+00:00,3.373,False,False,0.8114759648788468,high_volatility
2025-03-03 08:15:00+00:00,3.346,False,False,0.6921643270254161,high_volatility
2025-03-03 08:30:00+00:00,3.349,False,False,0.736512675593795,high_volatility
2025-03-03 08:45:00+00:00,3.317,False,False,0.622967855689146,high_volatility
2025-03-03 09:00:00+00:00,3.313,False,False,0.6800734244304372,high_volatility
2025-03-03 09:15:00+00:00,3.337,False,False,0.7111195585773351,high_volatility
2025-03-03 09:30:00+00:00,3.32,False,False,0.7312492780098121,high_volatility
2025-03-03 09:45:00+00:00,3.326,False,False,0.7669693902529366,high_volatility
2025-03-03 10:00:00+00:00,3.338,False,False,0.8222945615874051,high_volatility
2025-03-03 10:15:00+00:00,3.344,False,False,0.7540209522800239,high_volatility
2025-03-03 10:30:00+00:00,3.345,False,False,0.8084771523634313,high_volatility
2025-03-03 10:45:00+00:00,3.333,False,False,0.8142164077704686,high_volatility
2025-03-03 11:00:00+00:00,3.328,False,False,0.8245613520316544,high_volatility
2025-03-03 11:15:00+00:00,3.334,False,False,0.7720549936222398,high_volatility
2025-03-03 11:30:00+00:00,3.329,False,False,0.8337058281222556,high_volatility
2025-03-03 11:45:00+00:00,3.337,False,True,0.8285488177515967,sideways_high_vol
2025-03-03 12:00:00+00:00,3.347,False,False,0.7262945271692138,sideways_high_vol
2025-03-03 12:15:00+00:00,3.33,False,False,0.7869675095251003,sideways_high_vol
2025-03-03 12:30:00+00:00,3.347,False,False,0.7718916052695046,sideways_high_vol
2025-03-03 12:45:00+00:00,3.347,False,False,0.8325036706522626,sideways_high_vol
2025-03-03 13:00:00+00:00,3.342,False,False,0.8407791495640653,neutral
2025-03-03 13:15:00+00:00,3.342,False,False,0.8381999110284839,neutral
2025-03-03 13:30:00+00:00,3.376,False,False,0.7265208959731324,neutral
2025-03-03 13:45:00+00:00,3.375,False,False,0.8088076604376817,neutral
2025-03-03 14:00:00+00:00,3.36,False,False,0.782030469367984,neutral
2025-03-03 14:15:00+00:00,3.344,False,False,0.7475786444563428,neutral
2025-03-03 14:30:00+00:00,3.336,False,False,0.6901492756508336,neutral
2025-03-03 14:45:00+00:00,3.239,False,False,0.4985268058148891,high_volatility
2025-03-03 15:00:00+00:00,3.295,False,False,0.5914194469492076,high_volatility
2025-03-03 15:15:00+00:00,3.322,False,False,0.5914194469492076,high_volatility
2025-03-03 15:30:00+00:00,3.324,False,False,0.7119107248511733,high_volatility
2025-03-03 15:45:00+00:00,3.289,False,False,0.7401203187778125,high_volatility
2025-03-03 16:00:00+00:00,3.275,False,False,0.6797921555811572,high_volatility
2025-03-03 16:15:00+00:00,3.296,False,False,0.6834861398869976,high_volatility
2025-03-03 16:30:00+00:00,3.286,False,False,0.7717954233060003,high_volatility
2025-03-03 16:45:00+00:00,3.282,False,False,0.8087305427144791,high_volatility
2025-03-03 17:00:00+00:00,3.274,False,False,0.7711227275209556,high_volatility
2025-03-03 17:15:00+00:00,3.286,False,False,0.7771956585744848,high_volatility
2025-03-03 17:30:00+00:00,3.302,False,False,0.7748028890584875,high_volatility
2025-03-03 17:45:00+00:00,3.274,False,False,0.7724898176956232,high_volatility
2025-03-03 18:00:00+00:00,3.249,False,False,0.7120582447474075,high_volatility
2025-03-03 18:15:00+00:00,3.184,False,False,0.5319886340566196,high_volatility
2025-03-03 18:30:00+00:00,3.139,False,False,0.4708519154018594,high_volatility
2025-03-03 18:45:00+00:00,3.139,False,False,0.5129642077909804,high_volatility
2025-03-03 19:00:00+00:00,3.101,False,False,0.5009191959856931,high_volatility
2025-03-03 19:15:00+00:00,3.105,False,False,0.5602268352664519,high_volatility
2025-03-03 19:30:00+00:00,3.095,False,False,0.5528223774110608,high_volatility
2025-03-03 19:45:00+00:00,3.025,False,False,0.48449202339738595,high_volatility
2025-03-03 20:00:00+00:00,3.05,False,False,0.5483810020357334,high_volatility
2025-03-03 20:15:00+00:00,3.03,False,False,0.5298472304736348,high_volatility
2025-03-03 20:30:00+00:00,3.015,False,False,0.5367410420307066,high_volatility
2025-03-03 20:45:00+00:00,3.045,False,False,0.6385498598559853,high_volatility
2025-03-03 21:00:00+00:00,3.063,False,False,0.7331814830896588,high_volatility
2025-03-03 21:15:00+00:00,3.057,False,False,0.715330895896265,high_volatility
2025-03-03 21:30:00+00:00,3.074,False,False,0.7073630671373436,high_volatility
2025-03-03 21:45:00+00:00,3.017,False,False,0.5515234289196247,high_volatility
2025-03-03 22:00:00+00:00,3.05,False,False,0.6414643888811336,high_volatility
2025-03-03 22:15:00+00:00,3.062,False,False,0.6832118856032932,high_volatility
2025-03-03 22:30:00+00:00,3.08,False,False,0.7405621254194754,high_volatility
2025-03-03 22:45:00+00:00,3.089,False,False,0.7184416716672879,high_volatility
2025-03-03 23:00:00+00:00,3.078,False,False,0.701002194257619,high_volatility
2025-03-03 23:15:00+00:00,3.074,False,False,0.7985329872537217,high_volatility
2025-03-03 23:30:00+00:00,3.08,False,False,0.7439134086593953,high_volatility
2025-03-03 23:45:00+00:00,3.071,False,False,0.7976888985081445,high_volatility
2025-03-04 00:00:00+00:00,3.067,False,False,0.645746203275303,high_volatility
2025-03-04 00:15:00+00:00,3.059,False,False,0.6800442761981809,high_volatility
2025-03-04 00:30:00+00:00,3.041,False,False,0.7329332714429395,high_volatility
2025-03-04 00:45:00+00:00,3.031,False,False,0.7425304677142397,high_volatility
2025-03-04 01:00:00+00:00,3.026,False,False,0.6791167849394844,high_volatility
2025-03-04 01:15:00+00:00,3.035,False,False,0.6974221330182999,high_volatility
2025-03-04 01:30:00+00:00,2.918,False,False,0.5813523587545013,high_volatility
2025-03-04 01:45:00+00:00,2.929,False,False,0.47273642149184103,high_volatility
2025-03-04 02:00:00+00:00,2.93,False,False,0.5164622166345434,high_volatility
2025-03-04 02:15:00+00:00,2.91,False,False,0.5284016761695254,high_volatility
2025-03-04 02:30:00+00:00,2.911,False,False,0.5791552226244094,high_volatility
2025-03-04 02:45:00+00:00,2.934,False,False,0.6053658835480342,high_volatility
2025-03-04 03:00:00+00:00,2.931,False,False,0.6782927272985853,high_volatility
2025-03-04 03:15:00+00:00,2.94,False,False,0.6989382979901209,high_volatility
2025-03-04 03:30:00+00:00,2.922,False,False,0.6800487435447828,high_volatility
2025-03-04 03:45:00+00:00,2.94,False,False,0.6103206177221445,high_volatility
2025-03-04 04:00:00+00:00,2.955,False,False,0.7310757637788421,high_volatility
2025-03-04 04:15:00+00:00,2.966,False,False,0.7079507951162556,high_volatility
2025-03-04 04:30:00+00:00,2.975,False,False,0.7122520193172435,high_volatility
2025-03-04 04:45:00+00:00,2.965,False,False,0.7598793171995875,high_volatility
2025-03-04 05:00:00+00:00,2.985,False,False,0.6613808157959382,high_volatility
2025-03-04 05:15:00+00:00,3.005,False,False,0.6867112233759474,high_volatility
2025-03-04 05:30:00+00:00,3.009,False,False,0.693187742610313,high_volatility
2025-03-04 05:45:00+00:00,3.009,False,False,0.6941717938043186,high_volatility
2025-03-04 06:00:00+00:00,2.996,False,False,0.7143674850477832,high_volatility
2025-03-04 06:15:00+00:00,3.015,False,False,0.7111343118798419,high_volatility
2025-03-04 06:30:00+00:00,3.002,False,True,0.715744186558005,neutral
2025-03-04 06:45:00+00:00,2.999,False,False,0.77546147152382,neutral
2025-03-04 07:00:00+00:00,2.988,False,False,0.7348648374151352,sideways_high_vol
2025-03-04 07:15:00+00:00,2.995,False,False,0.7643412198872064,sideways_high_vol
2025-03-04 07:30:00+00:00,2.988,False,False,0.771262682749468,sideways_high_vol
2025-03-04 07:45:00+00:00,2.982,False,False,0.7946782995059674,neutral
2025-03-04 08:00:00+00:00,2.988,False,False,0.7929287069630269,neutral
2025-03-04 08:15:00+00:00,2.996,False,False,0.6963722035617279,neutral
2025-03-04 08:30:00+00:00,2.988,False,False,0.7232104396566319,neutral
2025-03-04 08:45:00+00:00,3.0,False,False,0.6979000004587061,neutral
2025-03-04 09:00:00+00:00,2.985,False,False,0.7639455353832043,neutral
2025-03-04 09:15:00+00:00,2.965,False,False,0.7317921952312532,neutral
2025-03-04 09:30:00+00:00,2.987,False,False,0.7563826235577793,sideways_high_vol
2025-03-04 09:45:00+00:00,2.963,False,False,0.7363677249763796,sideways_high_vol
2025-03-04 10:00:00+00:00,2.979,False,False,0.7480337164571353,sideways_high_vol
2025-03-04 10:15:00+00:00,2.973,False,False,0.7480337164571353,sideways_high_vol
2025-03-04 10:30:00+00:00,2.981,False,False,0.7550443415857593,sideways_high_vol
2025-03-04 10:45:00+00:00,2.993,False,False,0.7618943312915578,sideways_high_vol
2025-03-04 11:00:00+00:00,3.004,False,False,0.7520889112167422,sideways_high_vol
2025-03-04 11:15:00+00:00,2.997,False,False,0.7462208942278978,neutral
2025-03-04 11:30:00+00:00,2.993,False,False,0.7539589132354845,neutral
2025-03-04 11:45:00+00:00,2.983,False,False,0.7802312902964454,neutral
2025-03-04 12:00:00+00:00,2.974,False,False,0.7512105021506958,neutral
2025-03-04 12:15:00+00:00,2.963,False,False,0.802756132901022,neutral
2025-03-04 12:30:00+00:00,2.987,False,False,0.7312209616419039,sideways_high_vol
2025-03-04 12:45:00+00:00,2.983,False,False,0.7300347414863486,sideways_high_vol
2025-03-04 13:00:00+00:00,2.937,False,False,0.6163709080666715,high_volatility
2025-03-04 13:15:00+00:00,2.906,False,False,0.4733724998993949,high_volatility
2025-03-04 13:30:00+00:00,2.93,False,False,0.5494239186187007,high_volatility
2025-03-04 13:45:00+00:00,2.921,False,False,0.559935585530956,high_volatility
2025-03-04 14:00:00+00:00,2.932,False,False,0.5889781173922997,high_volatility
2025-03-04 14:15:00+00:00,2.921,False,False,0.6425302565429283,high_volatility
2025-03-04 14:30:00+00:00,3.0,False,False,0.5840725472545467,high_volatility
2025-03-04 14:45:00+00:00,2.939,False,False,0.521012864674661,high_volatility
2025-03-04 15:00:00+00:00,2.938,False,False,0.5612210134352946,high_volatility
2025-03-04 15:15:00+00:00,2.914,False,False,0.5182289821342259,high_volatility
2025-03-04 15:30:00+00:00,2.954,False,False,0.5525814315962325,high_volatility
2025-03-04 15:45:00+00:00,2.965,False,False,0.6794899681104765,high_volatility
2025-03-04 16:00:00+00:00,2.936,False,False,0.6322674092346325,high_volatility
2025-03-04 16:15:00+00:00,2.844,False,False,0.5239432524052903,high_volatility
2025-03-04 16:30:00+00:00,2.82,False,False,0.4451828457444957,high_volatility
2025-03-04 16:45:00+00:00,2.888,False,False,0.5227163871809433,high_volatility
2025-03-04 17:00:00+00:00,2.907,False,False,0.5599870530167439,high_volatility
2025-03-04 17:15:00+00:00,2.951,False,False,0.5471933501650359,high_volatility
2025-03-04 17:30:00+00:00,2.972,False,False,0.5670546627486224,high_volatility
2025-03-04 17:45:00+00:00,2.964,False,False,0.6428782835569171,high_volatility
2025-03-04 18:00:00+00:00,2.986,False,False,0.6309300663844009,high_volatility
2025-03-04 18:15:00+00:00,2.972,False,False,0.6769163606778092,high_volatility
2025-03-04 18:30:00+00:00,2.985,False,False,0.7385915540379426,high_volatility
2025-03-04 18:45:00+00:00,3.01,False,False,0.6988021405001295,high_volatility
2025-03-04 19:00:00+00:00,3.035,False,False,0.6633377867337815,high_volatility
2025-03-04 19:15:00+00:00,3.018,False,False,0.6786298708167195,high_volatility
2025-03-04 19:30:00+00:00,3.033,False,False,0.7060855498818208,high_volatility
